strategy,instrument,old_verdict,new_verdict,dsr,pf,win_rate,max_dd_usd,n_trades,both_halves,p_value,dsr_waiver,old_failures,new_failures,changed
rsi_meanrev_fxb,,FAIL,FAIL,-19.582,0.406,0.518,1.27,3061,False,1.0,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-19.582)|pf(0.406)|p(1)|both_halves|mean_pnl(-0.00041),False
pivot_reaction_ng,,FAIL,FAIL,-20.699,0.26,0.287,31.1,3067,False,1.0,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-20.699)|pf(0.260)|p(1)|both_halves|mean_pnl(-0.00994),False
pivot_reaction_zb,,FAIL,FAIL,-21.0,0.357,0.375,150.56,2121,False,1.0,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-21.000)|pf(0.357)|p(1)|both_halves|mean_pnl(-0.07107),False
prior_day_breakout_ng,,FAIL,FAIL,-22.557,0.248,0.261,28.1,2635,False,1.0,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-22.557)|pf(0.248)|p(1)|both_halves|mean_pnl(-0.01067),False
pivot_reaction_zn,,FAIL,FAIL,-23.212,0.275,0.361,84.09,2164,False,1.0,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-23.212)|pf(0.275)|p(1)|both_halves|mean_pnl(-0.03879),False
prior_day_breakout_zn,,FAIL,FAIL,-23.363,0.326,0.404,87.94,2592,False,1.0,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-23.363)|pf(0.326)|p(1)|both_halves|mean_pnl(-0.03390),False
rsi_meanrev_zb,,FAIL,FAIL,-25.211,0.292,0.495,231.99,3371,False,1.0,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-25.211)|pf(0.292)|p(1)|both_halves|mean_pnl(-0.06876),False
bollinger_rsi_zn,,FAIL,FAIL,-25.272,0.468,0.301,370.78,10856,False,1.0,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-25.272)|pf(0.468)|p(1)|both_halves|mean_pnl(-0.03410),False
Outside_Bar,,FAIL,FAIL,-26.275,0.531,0.382,8.84,19390,False,1.0,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-26.275)|pf(0.531)|p(1)|both_halves|mean_pnl(-0.00046),False
Inside_Bar,,FAIL,FAIL,-26.961,0.538,0.377,11.83,26848,False,1.0,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-26.961)|pf(0.538)|p(1)|both_halves|mean_pnl(-0.00044),False
rsi_meanrev_ng,,FAIL,FAIL,-31.338,0.209,0.234,47.8,4504,False,1.0,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-31.338)|pf(0.209)|p(1)|both_halves|mean_pnl(-0.01051),False
rsi_meanrev_zn,,FAIL,FAIL,-36.697,0.202,0.433,126.4,3417,False,1.0,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-36.697)|pf(0.202)|p(1)|both_halves|mean_pnl(-0.03702),False
Donchian_Breakout,,FAIL,FAIL,-64.673,0.442,0.317,68.77,153494,False,1.0,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-64.673)|pf(0.442)|p(1)|both_halves|mean_pnl(-0.00045),False
bollinger_rsi_fxe,,PASS,PASS,11.254,1.465,0.392,1.72,9453,False,7.199199500386772e-31,True,,,False
bollinger_rsi_gc,,PASS,PASS,4.59,1.497,0.356,382.07,2314,True,4.718920073374525e-09,True,,,False
donchian_breakout_cl,,PASS,PASS,4.476,2.998,0.64,140.31,236,True,9.951134533357943e-11,True,,,False
fomc_drift,,PASS,PASS,1.627,2.893,0.667,136.24,57,True,0.0028393150110528776,False,,,False
fomc_drift_zn,,PASS,PASS,1.107,2.055,0.561,2.95,57,True,0.029524158681334157,False,,,False
