date,pnl_usd
2017-01-05,57.074999999999925
2017-01-09,71.02999999999966
2017-01-10,-47.27999999999922
2017-01-11,-33.454999999999906
2017-01-13,-15.780000000000626
2017-01-17,689.3799999999998
2017-01-18,-73.93999999999936
2017-01-19,-43.12999999999736
2017-01-20,81.01999999999913
2017-01-24,-34.03999999999927
2017-01-25,42.02500000000152
2017-01-26,-61.13999999999963
2017-01-27,19.760000000001817
2017-01-30,-17.20000000000364
2017-01-31,-176.72499999999533
2017-02-01,137.73000000000357
2017-02-02,243.9000000000011
2017-02-03,118.52000000000001
2017-02-06,-49.869999999997546
2017-02-07,-5.560000000002182
2017-02-08,28.205000000000265
2017-02-09,35.92999999999827
2017-02-10,-74.71000000000181
2017-02-13,138.1600000000015
2017-02-14,-54.55500000000118
2017-02-15,134.42999999999736
2017-02-16,-33.47500000000189
2017-02-17,-8.099999999994735
2017-02-21,-22.154999999998815
2017-02-22,-76.02999999999926
2017-02-23,255.04000000000184
2017-02-24,29.73000000000392
2017-02-27,-42.27249999999631
2017-02-28,3.759999999999787
2017-03-01,-187.72499999999667
2017-03-02,557.1600000000004
2017-03-03,67.01499999999945
2017-03-06,7.780000000001607
2017-03-07,53.5399999999989
2017-03-08,-125.2099999999968
2017-03-10,-52.34000000000081
2017-03-13,-4.239999999999091
2017-03-14,8.76000000000057
2017-03-15,292.6499999999999
2017-03-21,99.52000000000137
2017-03-23,2.5199999999986353
2017-03-24,-15.48000000000091
2017-03-27,-2.720000000001818
2017-03-28,-71.3024999999998
2017-03-29,-43.140000000000086
2017-03-30,-11.525000000002542
2017-03-31,354.09999999999326
2017-04-03,77.27500000000083
2017-04-04,52.04
2017-04-05,-26.150000000003864
2017-04-06,-23.844999999999093
2017-04-07,367.5599999999959
2017-04-10,24.770000000000124
2017-04-11,110.61499999999846
2017-04-12,-25.555000000000277
2017-04-13,-17.299999999998988
2017-04-17,-26.81499999999953
2017-04-18,-82.53499999999981
2017-04-19,-30.08000000000127
2017-04-20,-29.45500000000127
2017-04-21,208.1800000000009
2017-04-24,-57.88000000000099
2017-04-25,-45.0850000000009
2017-04-26,4.759999999999545
2017-04-27,-23.84500000000085
2017-04-28,-13.740000000000283
2017-05-01,212.36999999999838
2017-05-02,-79.84499999999818
2017-05-03,64.08000000000227
2017-05-04,-241.76500000000414
2017-05-09,-99.22999999999863
2017-05-12,-35.78999999999881
2017-05-15,402.2799999999971
2017-05-16,33.759999999999145
2017-05-17,15.759999999998636
2017-05-18,67.56500000000239
2017-05-23,93.28000000000112
2017-05-24,10.520000000000456
2017-05-26,-11.24000000000078
2017-05-29,-47.61000000000145
2017-05-30,59.0049999999961
2017-05-31,-29.549999999995322
2017-06-01,-60.14000000000074
2017-06-02,38.68999999999965
2017-06-05,-15.929999999999364
2017-06-06,-280.64999999999924
2017-06-07,91.55000000000194
2017-06-08,511.1799999999992
2017-06-09,304.8150000000007
2017-06-13,-31.239999999999544
2017-06-14,371.07749999999993
2017-06-15,-361.15999999999605
2017-06-16,-492.4799999999995
2017-06-19,50.71250000000023
2017-06-20,-645.0199999999985
2017-06-21,-598.3199999999981
2017-06-22,-659.4049999999992
2017-06-23,251.45499999999726
2017-06-26,77.51999999999865
2017-06-29,-123.45250000000033
2017-06-30,187.75999999999908
2017-07-03,-184.945000000006
2017-07-04,1.259999999999396
2017-07-05,-13.739999999999394
2017-07-07,-40.74000000000042
2017-07-10,169.52000000000115
2017-07-11,52.52000000000039
2017-07-12,42.51999999999883
2017-07-14,398.52
2017-07-17,73.76000000000008
2017-07-18,118.51999999999774
2017-07-25,25.879999999999463
2017-07-28,-59.72
2017-07-31,-59.87499999999891
2017-08-01,65.01500000000176
2017-08-02,79.57999999999996
2017-08-03,-26.73000000000091
2017-08-04,-11.872500000000556
2017-08-07,75.51999999999819
2017-08-08,245.7550000000009
2017-08-09,109.84000000000317
2017-08-10,0.2799999999977256
2017-08-11,-18.52999999999927
2017-08-14,-39.239999999999085
2017-08-15,-8.724999999998255
2017-08-16,589.0199999999992
2017-08-17,262.2800000000004
2017-08-18,222.27999999999818
2017-08-21,-32.240000000000904
2017-08-23,-1.2399999999995455
2017-08-24,28.76000000000273
2017-08-25,516.0400000000009
2017-08-28,143.45000000000374
2017-08-29,718.4600000000031
2017-08-30,53.779999999997926
2017-08-31,127.52000000000092
2017-09-01,-50.895000000000636
2017-09-04,167.94000000000116
2017-09-05,-6.184999999999889
2017-09-07,-32.779999999998815
2017-09-13,28.760000000000144
2017-09-15,277.51999999999634
2017-09-18,247.5200000000009
2017-09-21,-458.62500000000136
2017-09-25,-39.754999999998724
2017-09-26,6.259999999999289
2017-09-28,-23.39999999999717
2017-09-29,-33.5200000000011
2017-10-02,-148.79499999999837
2017-10-03,65.76000000000091
2017-10-04,49.540000000000006
2017-10-06,725.3850000000014
2017-10-09,87.51999999999865
2017-10-10,-176.90500000000353
2017-10-11,-28.24
2017-10-12,20.76000000000091
2017-10-13,-108.37499999999744
2017-10-16,-33.53999999999972
2017-10-17,110.76000000000091
2017-10-19,-62.91750000000057
2017-10-23,-34.27999999999972
2017-10-24,29.759999999999547
2017-10-27,-67.44000000000072
2017-10-30,-4.345000000000905
2017-10-31,-42.19500000000173
2017-11-01,233.29999999999686
2017-11-03,212.3750000000001
2017-11-06,128.76000000000002
2017-11-07,343.0399999999954
2017-11-08,-62.97999999999863
2017-11-09,-58.47999999999818
2017-11-10,-34.24000000000136
2017-11-14,-11.239999999999545
2017-11-23,351.76000000000045
2017-11-24,413.76000000000016
2017-11-27,515.7599999999998
2017-11-29,-163.75250000000514
2017-11-30,-8.399999999997178
2017-12-01,125.89749999999569
2017-12-04,5.519999999998181
2017-12-05,289.5599999999983
2017-12-06,-37.41999999999982
2017-12-07,-48.590000000003
2017-12-08,-47.12499999999972
2017-12-11,13.759999999999575
2017-12-12,36.679999999998735
2017-12-13,23.020000000000074
2017-12-14,137.38999999999973
2017-12-15,247.40999999999838
2017-12-18,-23.714999999998998
2017-12-19,-27.54500000000027
2017-12-20,156.29499999999916
2017-12-21,12.760000000001364
2017-12-22,217.0850000000015
2017-12-26,100.18000000000305
2017-12-27,1.3050000000019182
2017-12-28,66.264999999999
2017-12-29,194.5199999999991
2018-01-02,-27.149999999997988
2018-01-03,-38.28000000000063
2018-01-04,-37.240000000000336
2018-01-05,22.760000000000513
2018-01-08,-40.25500000000055
2018-01-10,-236.31999999999982
2018-01-11,-152.41750000000002
2018-01-12,164.49000000000018
2018-01-15,-94.98000000000005
2018-01-16,-236.75000000000247
2018-01-17,-126.44000000000241
2018-01-18,13.99499999999901
2018-01-25,-678.5600000000014
2018-01-26,140.28000000000003
2018-01-29,-426.2400000000004
2018-01-30,307.1075000000013
2018-01-31,-28.72000000000091
2018-02-01,-4.934999999999908
2018-02-02,65.90000000000263
2018-02-05,-31.69499999999991
2018-02-06,113.04000000000137
2018-02-07,1.7049999999981935
2018-02-08,-90.04999999999988
2018-02-09,-68.83500000000318
2018-02-12,117.00500000000129
2018-02-13,-2.239999999998636
2018-02-14,526.0249999999986
2018-02-15,160.51999999999816
2018-02-20,156.28000000000137
2018-02-21,-1.479999999995453
2018-02-22,-11.239999999999545
2018-02-23,-39.569999999999
2018-02-27,-82.6099999999944
2018-02-28,10.229999999997148
2018-03-01,562.5899999999924
2018-03-02,-92.79500000000118
2018-03-06,-24.10500000000044
2018-03-08,150.26499999999677
2018-03-14,-25.042500000000274
2018-03-15,-31.240000000000354
2018-03-19,-96.08499999999908
2018-03-21,-57.61500000000017
2018-03-23,-173.0800000000008
2018-03-26,135.52000000000044
2018-03-27,-6.47999999999999
2018-03-28,-35.64499999999745
2018-03-29,-25.945000000001727
2018-04-02,-202.57500000000263
2018-04-03,21.83499999999917
2018-04-04,485.47999999999877
2018-04-05,-93.02999999999855
2018-04-06,461.5200000000018
2018-04-09,310.5200000000027
2018-04-11,787.1400000000023
2018-04-12,-67.39500000000153
2018-04-16,17.75999999999909
2018-04-17,-18.704999999998538
2018-04-18,-89.72000000000001
2018-04-19,51.16499999999909
2018-04-20,11.61500000000672
2018-04-23,-114.16500000000082
2018-04-24,-13.654999999999726
2018-04-25,3.2900000000022462
2018-04-27,-41.265000000000086
2018-04-30,-101.45249999999977
2018-05-01,381.2599999999986
2018-05-02,22.645000000000913
2018-05-08,74.76000000000182
2018-05-10,-39.904999999999724
2018-05-16,214.52000000000137
2018-05-18,101.76
2018-05-21,156.64000000000038
2018-05-30,-40.46499999999737
2018-05-31,-54.209999999999994
2018-06-01,132.655000000003
2018-06-04,33.52
2018-06-05,-8.30000000000491
2018-06-06,-43.69499999999809
2018-06-07,-492.58500000000123
2018-06-08,-11.48
2018-06-11,-17.949999999997964
2018-06-12,45.95999999999846
2018-06-14,154.2599999999979
2018-06-15,286.83499999999975
2018-06-18,22.759999999999092
2018-06-19,166.25999999999942
2018-06-21,-60.944999999999446
2018-06-22,30.76000000000091
2018-06-25,-25.644999999998618
2018-06-26,173.47999999999712
2018-06-27,-6.48
2018-06-28,-224.8250000000005
2018-06-29,-610.4200000000012
2018-07-02,-652.7099999999997
2018-07-03,-41.44000000000163
2018-07-04,-869.2400000000011
2018-07-05,-888.9800000000002
2018-07-09,-49.540000000001086
2018-07-10,33.76000000000046
2018-07-12,143.01999999999998
2018-07-13,106.25999999999982
2018-07-18,6.260000000000177
2018-07-19,405.98000000000286
2018-07-20,-51.052499999999924
2018-07-26,60.75999999999864
2018-07-30,-8.82499999999885
2018-07-31,227.46249999999333
2018-08-01,-17.47999999999909
2018-08-02,30.154999999998918
2018-08-03,17.354999999999823
2018-08-06,24.35999999999882
2018-08-07,-14.240000000001364
2018-08-10,44.48000000000074
2018-08-13,108.43000000000056
2018-08-14,-77.4700000000009
2018-08-15,-131.74000000000157
2018-08-16,49.08249999999997
2018-08-17,10.76000000000091
2018-08-20,533.2799999999972
2018-08-23,127.76000000000137
2018-08-24,-135.2200000000018
2018-08-27,-107.10499999999999
2018-08-28,209.58000000000064
2018-08-30,-50.47999999999887
2018-08-31,-15.482499999998407
2018-09-04,28.120000000000374
2018-09-05,11.260000000000073
2018-09-06,-26.30249999999987
2018-09-11,42.65499999999863
2018-09-12,-140.3575000000005
2018-09-20,-3.740000000000497
2018-09-24,18.760000000000357
2018-09-27,1.7999999999995513
2018-09-28,385.51999999999816
2018-10-01,-1.1300000000014592
2018-10-02,-92.49249999999982
2018-10-03,-36.615000000000904
2018-10-04,39.75999999999955
