strategy,symbol,params,n_trades,win_rate,total_pnl,avg_win,avg_loss,profit_factor,sharpe,dsr,max_dd
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 75, ""rr_ratio"": 2.0, ""hold_bars"": 10}",12488,0.4222,558508.0,578.1,-344.96,1.224,2.7833,-0.0083,59249.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 8}",10530,0.4289,545186.0,560.65,-330.35,1.274,3.309,-0.0083,34508.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",10530,0.4337,463733.0,504.04,-308.27,1.252,3.2097,-0.0083,27574.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 12}",10530,0.42,540607.0,594.37,-341.95,1.259,3.209,-0.0083,35697.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 8}",11182,0.4542,118957.5,413.24,-324.41,1.06,0.8379,-0.0083,87513.5
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 5}",11182,0.4276,363859.0,477.69,-299.95,1.19,2.3278,-0.0083,68302.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",10530,0.4575,180478.5,406.55,-311.33,1.101,1.542,-0.0083,34491.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 8}",10530,0.4605,230314.0,438.61,-333.83,1.121,1.6645,-0.0083,31960.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 8}",11182,0.4226,441572.0,531.96,-320.88,1.213,2.6088,-0.0083,79074.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 12}",11182,0.4129,402990.0,559.86,-332.35,1.185,2.4164,-0.0083,91186.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",10530,0.4574,222319.5,455.13,-344.7,1.113,1.5404,-0.0083,38720.5
CVD_VWAP,GC,"{""vwap_band"": 0.5, ""cvd_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 8}",4050,0.4607,76386.5,581.54,-461.89,1.076,0.7415,-0.0084,38916.0
MultiTF_OFI,GC,"{""trend_window"": 20, ""entry_pct"": 85, ""rr_ratio"": 2.0, ""hold_bars"": 10}",10589,0.4253,547484.5,583.25,-341.74,1.263,3.2873,-0.0084,59273.0
MultiTF_OFI,GC,"{""trend_window"": 20, ""entry_pct"": 85, ""rr_ratio"": 2.0, ""hold_bars"": 5}",10589,0.4345,450637.5,504.48,-312.37,1.241,3.436,-0.0084,46042.0
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",8255,0.3952,293514.5,658.52,-371.44,1.158,1.8802,-0.0084,41900.5
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",8255,0.4155,278396.5,564.71,-343.74,1.168,1.986,-0.0084,42242.0
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 10}",8467,0.3955,304860.5,654.57,-368.75,1.162,1.9084,-0.0084,41910.5
OFI_Microprice,GC,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 10}",9258,0.411,489921.0,711.57,-406.67,1.221,2.7322,-0.0084,46098.5
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",8467,0.4156,288667.5,562.19,-341.49,1.171,1.9954,-0.0084,43038.5
CVD_VWAP,GC,"{""vwap_band"": 0.5, ""cvd_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 8}",4050,0.4321,239598.0,733.43,-453.87,1.23,1.9792,-0.0084,27142.0
CVD_VWAP,GC,"{""vwap_band"": 0.5, ""cvd_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 12}",4050,0.4259,258331.0,787.47,-473.14,1.235,2.0024,-0.0084,29461.0
CVD_VWAP,GC,"{""vwap_band"": 0.5, ""cvd_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 8}",3691,0.4321,201330.5,724.49,-455.27,1.211,2.1893,-0.0084,38854.0
CVD_VWAP,GC,"{""vwap_band"": 0.5, ""cvd_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",4050,0.4583,89721.0,615.34,-479.65,1.085,0.8111,-0.0084,44992.5
CVD_VWAP,GC,"{""vwap_band"": 0.5, ""cvd_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 12}",3691,0.4283,228736.5,780.05,-476.08,1.228,2.3014,-0.0084,43041.0
CVD_VWAP,GC,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",2655,0.4625,99000.5,657.07,-496.06,1.14,1.1785,-0.0085,34868.0
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 85, ""rr_ratio"": 1.5, ""hold_bars"": 5}",9990,0.4616,178520.5,406.13,-314.95,1.105,1.5206,-0.0085,45955.5
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 85, ""rr_ratio"": 1.5, ""hold_bars"": 10}",9990,0.4629,226415.0,449.44,-345.1,1.122,1.598,-0.0085,49552.0
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 10}",8358,0.4058,367972.0,735.79,-428.48,1.173,2.0204,-0.0085,62004.0
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",8358,0.4178,325555.0,641.56,-393.5,1.17,2.1499,-0.0085,54353.0
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 85, ""rr_ratio"": 2.0, ""hold_bars"": 5}",9990,0.4382,448766.0,501.67,-311.39,1.257,3.3152,-0.0085,37252.0
CVD_VWAP,GC,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 8}",2655,0.4388,201501.5,777.76,-472.88,1.286,2.1578,-0.0085,22694.0
CVD_VWAP,GC,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 12}",2655,0.4294,207342.5,835.95,-492.17,1.278,2.1037,-0.0085,23245.5
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 85, ""rr_ratio"": 2.0, ""hold_bars"": 10}",9990,0.4282,524023.0,579.8,-342.5,1.268,3.0272,-0.0085,50287.5
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 10}",11236,0.4195,687477.0,660.58,-372.05,1.283,2.7379,-0.0086,37755.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",13107,0.4674,457180.71,475.73,-351.98,1.186,2.334,-0.0086,93066.0
CVD_VWAP,GC,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 8}",2655,0.467,93173.0,621.73,-478.99,1.137,1.1844,-0.0086,28235.5
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 10}",7151,0.4089,378164.5,752.96,-431.39,1.207,2.3714,-0.0086,49732.0
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 5}",7151,0.4211,345143.5,658.79,-395.77,1.211,2.5552,-0.0086,41345.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",13107,0.435,1108972.21,688.85,-380.52,1.394,3.7686,-0.0086,55551.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",13107,0.4475,908333.21,586.13,-349.39,1.359,3.905,-0.0086,45012.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",11967,0.4169,692958.5,641.15,-359.09,1.277,2.728,-0.0086,37755.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",13107,0.4659,579458.21,534.96,-383.93,1.216,2.3707,-0.0086,92160.0
CVD_VWAP,GC,"{""vwap_band"": 0.25, ""cvd_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 8}",2439,0.4358,166019.5,767.66,-472.39,1.255,2.3744,-0.0086,23874.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",11967,0.4475,245094.0,492.2,-361.56,1.103,1.2684,-0.0086,87156.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",11967,0.4263,570758.5,551.73,-326.9,1.254,2.3508,-0.0086,32321.0
CVD_VWAP,GC,"{""vwap_band"": 0.25, ""cvd_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 12}",2439,0.4289,177561.5,827.29,-493.74,1.258,2.3929,-0.0086,25960.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 5}",11964,0.4461,837047.71,593.65,-351.78,1.359,3.8757,-0.0087,43919.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 10}",11964,0.4651,566874.21,545.3,-385.65,1.23,2.437,-0.0087,87897.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 10}",11964,0.4346,1066404.71,702.29,-382.24,1.412,3.8127,-0.0087,54458.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 5}",11964,0.4657,419649.21,481.46,-354.04,1.185,2.2859,-0.0087,91740.5
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 5}",11236,0.4499,218874.0,461.11,-341.7,1.104,1.1215,-0.0087,102785.0
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",9604,0.4262,430577.0,551.94,-331.8,1.235,2.1944,-0.0087,29344.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",11967,0.4473,215266.5,447.41,-329.56,1.099,1.0775,-0.0087,104472.5
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 10}",11236,0.4502,248570.0,506.93,-374.94,1.107,1.3094,-0.0087,87432.5
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",11236,0.4292,567446.0,568.29,-338.91,1.261,2.3811,-0.0087,32321.0
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 5}",9029,0.449,160786.5,463.88,-345.69,1.093,1.0073,-0.0088,87170.5
CVD_Slope_Regime,GC,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 15}",4425,0.4066,201533.92,627.75,-353.31,1.217,2.4105,-0.0088,18370.0
CVD_Slope_Regime,GC,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 8}",4425,0.4176,220581.92,584.18,-333.33,1.257,2.5956,-0.0088,18370.0
CVD_Slope_Regime,GC,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 8}",4425,0.4504,81045.42,452.69,-337.65,1.099,1.1005,-0.0088,24617.5
CVD_Slope_Regime,GC,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 15}",4425,0.4461,60418.42,474.11,-357.19,1.069,0.8451,-0.0088,34287.5
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",9604,0.4163,549024.0,647.43,-363.79,1.269,2.559,-0.0088,38362.5
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",9029,0.429,426542.5,567.18,-343.32,1.241,2.2241,-0.0088,28624.5
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 10}",9029,0.45,195865.5,511.92,-379.39,1.104,1.2363,-0.0088,76370.5
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 10}",9029,0.419,543042.5,665.58,-376.45,1.275,2.5688,-0.0088,42640.0
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",9604,0.4472,194009.0,497.99,-366.33,1.1,1.2022,-0.0088,77045.5
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",9604,0.4467,158424.0,450.84,-334.15,1.089,0.9684,-0.0088,89296.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",10795,0.4337,928640.21,704.25,-387.48,1.392,3.5331,-0.0089,54116.0
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",5593,0.4051,138528.5,547.14,-331.01,1.126,1.2443,-0.0089,45257.0
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",5471,0.4045,133148.5,549.15,-332.14,1.123,1.2309,-0.0089,45813.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",10795,0.4645,495951.71,549.05,-390.41,1.22,2.2462,-0.0089,82896.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",10795,0.4493,756334.21,593.65,-357.09,1.356,3.7345,-0.0089,37787.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",10795,0.4684,388057.71,484.51,-359.23,1.188,2.2353,-0.0089,83898.0
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",5471,0.3818,113719.5,640.86,-362.22,1.093,0.9157,-0.009,71855.0
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 10}",5593,0.3828,119220.5,637.23,-360.69,1.096,0.9397,-0.009,71377.5
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 10}",6025,0.4251,413973.5,665.76,-372.7,1.321,2.8917,-0.0091,34249.0
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",6025,0.4345,305652.5,564.85,-344.33,1.261,2.6015,-0.0091,28186.5
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 5}",6025,0.4551,128833.5,462.62,-347.14,1.113,1.3114,-0.0091,69311.5
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 10}",6025,0.4571,175527.5,511.48,-376.98,1.142,1.5678,-0.0091,59584.0
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",6394,0.455,184623.0,499.49,-363.96,1.146,1.5987,-0.0091,57925.5
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",6394,0.4542,136709.5,450.72,-335.87,1.117,1.342,-0.0091,67824.0
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",6394,0.4331,318906.0,551.32,-333.16,1.264,2.6318,-0.0091,28186.5
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",6394,0.4231,430283.0,650.34,-360.23,1.324,2.9402,-0.0091,33051.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",10490,0.4346,961926.38,713.2,-386.03,1.42,3.7774,-0.0091,52011.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",10490,0.4656,517358.21,553.01,-389.5,1.237,2.4711,-0.0091,78187.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",10490,0.4647,373854.21,489.54,-358.44,1.186,2.2895,-0.0091,83561.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 5}",9827,0.4679,355762.21,486.11,-359.41,1.189,2.156,-0.0091,82605.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 5}",9827,0.4489,692426.88,596.31,-357.81,1.357,3.6267,-0.0091,36917.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",10490,0.4449,748315.38,604.91,-356.31,1.361,3.8793,-0.0091,41063.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 10}",9827,0.4646,477290.71,554.68,-390.68,1.232,2.2844,-0.0092,76796.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 10}",9827,0.4343,879390.88,711.31,-387.92,1.408,3.5531,-0.0092,49921.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.5, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",9029,0.4534,737768.21,630.21,-373.31,1.4,3.97,-0.0093,39938.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.5, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",9029,0.4384,892638.21,746.27,-406.45,1.433,3.7022,-0.0093,49793.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.5, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",9029,0.4693,489489.71,579.79,-410.49,1.249,2.4059,-0.0093,68865.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.5, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",9029,0.4727,396891.21,512.01,-375.63,1.222,2.4788,-0.0093,60234.5
Repeated_Replenishment,GC,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",4200,0.4157,233385.67,686.65,-393.44,1.242,2.3504,-0.0094,54699.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",4200,0.4252,223123.67,637.65,-379.34,1.244,2.4583,-0.0094,40905.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",8525,0.4461,604463.88,604.07,-358.5,1.357,3.598,-0.0095,36683.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",8525,0.4655,303790.71,490.13,-360.12,1.185,2.1116,-0.0095,72132.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.5, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 10}",8186,0.4398,847207.38,754.71,-407.71,1.453,3.7472,-0.0096,50404.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.5, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 5}",8186,0.4531,678100.38,634.43,-374.14,1.405,3.9026,-0.0096,38775.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",8525,0.4337,773021.88,716.31,-388.39,1.412,3.5127,-0.0096,51826.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",8525,0.4639,414069.71,556.81,-391.27,1.232,2.26,-0.0096,65849.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.5, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 5}",8186,0.473,372066.21,514.94,-375.93,1.229,2.4759,-0.0096,62265.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.5, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 10}",8186,0.4706,484806.21,588.28,-410.99,1.272,2.5196,-0.0096,59326.5
CVD_Acceleration,GC,"{""accel_std"": 1.5, ""rr_ratio"": 2.0, ""hold_bars"": 8}",3596,0.4216,139768.0,546.51,-331.13,1.203,3.757,-0.0096,12423.0
CVD_Slope_Regime,GC,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 15}",2789,0.4105,124080.5,624.97,-359.8,1.21,2.5048,-0.0096,20667.0
CVD_Slope_Regime,GC,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 8}",2789,0.422,133588.5,584.52,-343.92,1.241,2.6314,-0.0096,19359.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",3625,0.4154,239334.17,724.05,-401.65,1.281,2.4938,-0.0097,52958.5
Repeated_Replenishment,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",3393,0.4103,217800.17,733.69,-401.55,1.271,2.357,-0.0097,50434.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",3393,0.4212,198213.17,675.99,-390.92,1.258,2.3811,-0.0097,44497.0
CVD_Acceleration,GC,"{""accel_std"": 1.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",3596,0.4277,122080.0,493.45,-309.45,1.192,3.3255,-0.0097,11537.5
Repeated_Replenishment,GC,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",3625,0.4243,222036.17,671.77,-388.67,1.274,2.5131,-0.0098,45141.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",7070,0.4513,577057.38,638.56,-376.54,1.395,3.8282,-0.01,36514.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",7070,0.4386,733104.38,761.14,-409.97,1.451,3.6298,-0.01,61905.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",7070,0.469,409042.71,591.48,-413.51,1.264,2.4404,-0.01,58715.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",7070,0.4716,310875.71,517.5,-378.61,1.22,2.4268,-0.01,59004.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",2951,0.4232,190620.17,697.43,-399.81,1.28,2.4742,-0.0101,42552.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",2951,0.4131,208394.17,756.12,-411.84,1.292,2.4192,-0.0101,49132.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",2768,0.4162,184879.67,744.9,-416.61,1.275,2.2866,-0.0102,42593.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",2768,0.4277,171964.67,685.99,-404.2,1.269,2.3923,-0.0102,34659.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",2768,0.4505,75787.0,553.29,-403.79,1.123,1.2423,-0.0102,30520.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",2768,0.4469,77846.0,577.49,-415.74,1.122,1.1603,-0.0102,34940.0
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.0, ""hold_bars"": 5}",4156,0.4023,76432.0,446.52,-269.78,1.114,1.3648,-0.0104,49603.0
