strategy,symbol,params,n_trades,win_rate,total_pnl,avg_win,avg_loss,profit_factor,sharpe,dsr,max_dd
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",20834,0.4145,333470.0,369.14,-234.01,1.117,1.3286,0.3087,42242.0
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.5, ""hold_bars"": 12}",53,0.434,506.5,259.85,-182.33,1.093,0.6414,0.3082,1817.0
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 5}",13288,0.4533,85547.0,310.3,-245.48,1.048,0.5206,0.3068,106687.0
OFI_Microprice,GC,"{""mp_diff_pct"": 60, ""ofi_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",33604,0.4136,554416.0,359.44,-225.37,1.125,1.6235,0.3067,51799.5
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 10}",17799,0.4088,523595.5,484.93,-285.62,1.174,1.7909,0.3064,49732.0
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",14243,0.4553,157648.5,333.16,-258.17,1.079,0.8145,0.3035,95639.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 8}",40277,0.4107,730915.5,334.71,-202.5,1.152,1.8966,0.3026,74034.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 12}",40277,0.4046,746589.5,355.54,-210.49,1.148,1.8582,0.3014,82236.5
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",21384,0.4138,336845.0,366.46,-231.83,1.116,1.3048,0.3007,43038.5
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",2717,0.4137,16219.5,287.42,-192.62,1.053,0.4415,0.292,22017.0
CVD_VWAP,GC,"{""vwap_band"": 0.5, ""cvd_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 12}",9883,0.452,61176.5,399.37,-318.09,1.036,0.3703,0.2909,47866.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",8498,0.4494,56360.75,351.04,-274.48,1.044,0.4217,0.29,49383.0
CVD_VWAP,GC,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",7044,0.4502,75181.5,428.58,-331.49,1.059,0.4898,0.287,55275.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",5307,0.4507,52394.75,405.73,-314.96,1.057,0.4848,0.2866,40934.0
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 12}",54250,0.4027,703584.0,340.91,-208.17,1.104,1.5547,0.2859,99232.5
Repeated_Replenishment,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",6875,0.4509,50314.25,366.58,-287.71,1.046,0.4248,0.2837,52371.5
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",25226,0.4166,483704.0,367.96,-229.93,1.143,1.6585,0.2803,39352.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 8}",2026,0.4571,12829.0,435.99,-355.36,1.033,0.2887,0.2799,28885.5
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",25939,0.4156,490401.5,365.2,-227.39,1.142,1.6401,0.2795,40148.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",13625,0.3941,149275.5,416.38,-252.69,1.072,0.6949,0.277,72394.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 10}",13951,0.394,152067.5,413.32,-250.76,1.072,0.6939,0.2766,73614.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 12}",26632,0.4076,572070.0,378.94,-224.5,1.162,1.9039,0.2729,44582.5
CVD_Slope_Regime,GC,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 8}",7813,0.4096,150985.5,361.16,-217.8,1.15,1.6211,0.2728,19359.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",8498,0.4473,59506.75,365.71,-283.28,1.045,0.421,0.2725,50992.5
Repeated_Replenishment,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",6875,0.4476,56233.25,383.91,-296.22,1.05,0.4373,0.2713,55278.5
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 12}",28555,0.4031,388881.5,355.42,-217.19,1.105,1.292,0.2678,91186.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",26632,0.4456,75722.5,287.47,-225.88,1.023,0.2927,0.2648,179396.0
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 10}",13288,0.4259,511062.0,447.45,-265.01,1.253,2.15,0.2645,34249.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",40277,0.4146,577904.5,300.41,-188.21,1.13,1.6489,0.2642,64803.0
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",14243,0.4233,517657.5,434.76,-256.09,1.246,2.1248,0.264,33051.0
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 8}",54250,0.4072,684968.0,322.45,-200.24,1.106,1.5351,0.2637,89646.5
CVD_VWAP,GC,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 8}",7044,0.4509,69833.0,408.47,-317.34,1.057,0.482,0.2601,43781.0
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",13288,0.4341,375557.0,382.78,-243.66,1.205,1.9146,0.2586,28186.5
Repeated_Replenishment,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",6340,0.4481,37090.75,375.94,-294.65,1.036,0.3405,0.2565,58662.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2538,0.4441,11570.0,376.82,-292.78,1.028,0.2352,0.2561,28606.0
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",14243,0.4324,379939.5,371.16,-235.7,1.199,1.8767,0.2559,28186.5
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 10}",17799,0.4425,63534.5,372.09,-288.93,1.022,0.2764,0.2543,113722.0
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",2809,0.4144,19379.5,292.9,-195.48,1.06,0.4489,0.2529,23472.5
Repeated_Replenishment,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",6340,0.4465,43841.25,392.58,-304.23,1.041,0.3678,0.2528,56633.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",13951,0.4071,135492.5,357.19,-228.84,1.072,0.7067,0.2501,62899.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",13625,0.4076,133767.5,359.19,-230.6,1.072,0.7158,0.2496,62186.0
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 2.5, ""hold_bars"": 5}",10244,0.3817,108804.5,298.78,-167.26,1.103,1.0145,0.2489,48876.0
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.5, ""hold_bars"": 5}",10244,0.3817,108804.5,298.78,-167.26,1.103,1.0145,0.2489,48876.0
CVD_Slope_Regime,GC,"{""slope_window"": 20, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 15}",4829,0.4396,21229.5,297.73,-225.74,1.035,0.3454,0.2483,43355.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 8}",28555,0.4101,446169.5,338.24,-208.64,1.127,1.474,0.2469,79074.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",8072,0.4435,49352.75,371.26,-284.9,1.039,0.353,0.2441,71504.0
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 10}",25939,0.4031,553855.5,422.01,-249.22,1.144,1.6397,0.2423,45018.5
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 12}",46581,0.4034,627062.5,342.51,-208.99,1.108,1.4473,0.2421,76677.5
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",25226,0.4037,543309.0,425.51,-251.92,1.143,1.6372,0.2366,43452.5
CVD_Slope_Regime,GC,"{""slope_window"": 20, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 8}",4829,0.4365,20875.0,287.05,-214.71,1.036,0.3333,0.2355,44960.5
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 8}",46581,0.4084,623563.5,323.63,-200.77,1.113,1.4748,0.2335,75270.0
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 10}",19915,0.4522,145629.0,340.22,-267.52,1.05,0.5538,0.2335,138189.5
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",21373,0.4496,121404.0,329.07,-258.47,1.04,0.4519,0.2293,158016.5
CVD_VWAP,GC,"{""vwap_band"": 0.5, ""cvd_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",10923,0.4471,46133.0,399.78,-315.68,1.024,0.2312,0.2292,81134.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1051,0.3825,2331.5,282.96,-171.68,1.021,0.2062,0.2282,17587.5
Repeated_Replenishment,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",8072,0.4452,37950.75,355.32,-276.7,1.031,0.2926,0.2254,72799.5
CVD_VWAP,GC,"{""vwap_band"": 0.5, ""cvd_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 8}",9883,0.4514,45897.0,380.44,-304.55,1.028,0.2965,0.2213,44103.0
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 120, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2349,0.4598,7455.0,255.04,-211.18,1.028,0.2513,0.2189,18584.5
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",27217,0.4448,95139.0,325.32,-254.33,1.025,0.2927,0.2181,235313.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 10}",25307,0.4471,127934.5,337.28,-263.61,1.035,0.4021,0.2162,210521.0
CVD_VWAP,GC,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 12}",7044,0.4178,276018.0,552.03,-328.85,1.205,1.5362,0.2137,23245.5
Repeated_Replenishment,GC,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",10008,0.4455,39134.25,348.91,-273.32,1.026,0.2616,0.2112,72603.5
Repeated_Replenishment,GC,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",10008,0.4465,35120.75,335.51,-264.36,1.024,0.251,0.2108,72601.5
CVD_VWAP,GC,"{""vwap_band"": 0.5, ""cvd_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 12}",10923,0.4155,350621.5,516.45,-312.27,1.176,1.5076,0.2097,29461.0
OFI_Microprice,GC,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 10}",27940,0.441,60099.5,330.73,-257.08,1.015,0.2149,0.209,185123.0
CVD_Slope_Regime,GC,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 15}",12540,0.3916,196911.67,388.02,-223.97,1.115,1.3026,0.208,29064.0
CVD_Slope_Regime,GC,"{""slope_window"": 20, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 15}",4829,0.4011,123621.5,399.21,-224.64,1.19,1.6392,0.2068,17127.0
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",21373,0.4468,56081.0,297.95,-235.93,1.02,0.2082,0.2061,184062.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 5}",28555,0.4143,349566.5,303.82,-194.03,1.108,1.2497,0.2049,68302.0
OFI_Microprice,GC,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 10}",23323,0.4401,52001.5,348.76,-270.18,1.015,0.2004,0.2006,163700.5
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 5}",54250,0.4121,570471.0,291.0,-186.06,1.096,1.3171,0.1983,103448.0
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 12}",53463,0.4037,888134.5,346.92,-206.99,1.135,1.6829,0.1963,80895.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 5}",25307,0.4442,53800.5,305.69,-240.51,1.016,0.167,0.1949,256846.5
CVD_VWAP,GC,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 8}",7044,0.4228,268848.0,518.44,-313.6,1.211,1.5752,0.1917,22694.0
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 5}",19915,0.4489,79899.0,308.37,-243.91,1.03,0.3048,0.1903,162273.0
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 8}",53463,0.4085,832151.5,326.67,-199.3,1.132,1.6404,0.1873,71251.0
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 5}",17799,0.4415,36799.0,336.58,-262.42,1.014,0.1841,0.1869,128599.5
CVD_VWAP,GC,"{""vwap_band"": 0.5, ""cvd_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 8}",10923,0.419,330784.5,485.26,-297.86,1.175,1.5164,0.1826,27142.0
CVD_VWAP,GC,"{""vwap_band"": 0.5, ""cvd_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 8}",10923,0.4474,33970.5,380.28,-302.26,1.019,0.182,0.1787,69124.0
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 85, ""rr_ratio"": 1.5, ""hold_bars"": 10}",25707,0.4469,44650.0,284.19,-226.47,1.014,0.1669,0.1763,199220.0
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 10}",19915,0.4209,660365.5,444.27,-265.69,1.216,1.8982,0.1757,42640.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 5}",46581,0.4125,520550.5,292.01,-186.01,1.102,1.2524,0.1737,95625.0
CVD_Slope_Regime,GC,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 8}",12540,0.3994,209645.67,359.47,-211.17,1.132,1.3785,0.1687,32200.5
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.0, ""hold_bars"": 5}",10244,0.3988,29018.0,261.73,-168.88,1.028,0.2983,0.167,85955.5
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 2.0, ""hold_bars"": 5}",10244,0.3988,29018.0,261.73,-168.88,1.028,0.2983,0.167,85955.5
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",21373,0.4181,649476.5,429.99,-256.78,1.203,1.835,0.1669,38362.5
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",53463,0.4138,693464.5,293.92,-185.35,1.119,1.4271,0.1617,82859.5
CVD_Slope_Regime,GC,"{""slope_window"": 20, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 8}",4829,0.4067,117619.5,371.22,-213.42,1.192,1.5575,0.1612,17127.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 10}",25307,0.4161,772878.5,440.82,-261.82,1.2,1.8531,0.1598,46533.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",27217,0.4134,755169.5,425.58,-252.6,1.187,1.7838,0.1535,52491.0
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",19915,0.4289,502786.5,381.3,-242.18,1.183,1.5998,0.142,28624.5
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",21373,0.4265,490429.5,368.77,-234.21,1.171,1.5226,0.1374,30828.0
OFI_Microprice,GC,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 5}",23323,0.4398,30066.5,315.96,-245.73,1.009,0.1324,0.1344,177820.0
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 120, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2408,0.4597,4701.5,258.5,-216.34,1.017,0.1443,0.13,25039.0
OFI_Microprice,GC,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 5}",27940,0.4398,31493.5,300.37,-233.83,1.009,0.1264,0.1289,203431.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",25307,0.4242,597962.5,379.69,-238.68,1.172,1.5256,0.1272,45992.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",27217,0.4216,577828.5,366.37,-230.35,1.159,1.442,0.1239,52446.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",26632,0.443,24029.5,257.26,-202.96,1.008,0.111,0.1129,184557.5
OFI_Continuation,GC,"{""ofi_pct"": 95, ""roll_win"": 120, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2187,0.4568,2781.0,258.81,-215.3,1.011,0.1024,0.0931,16520.5
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",27217,0.4421,20519.5,294.71,-232.16,1.006,0.062,0.085,291007.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",40277,0.442,27840.0,268.98,-211.85,1.006,0.0812,0.0821,311621.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 8}",40277,0.4431,20857.5,258.43,-204.7,1.005,0.0636,0.0624,295097.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2026,0.459,2126.5,399.6,-337.13,1.006,0.0468,0.0425,29357.0
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.0, ""hold_bars"": 8}",53,0.5094,59.5,191.57,-196.65,1.012,0.0748,0.0332,2002.5
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 85, ""rr_ratio"": 1.5, ""hold_bars"": 5}",25707,0.4431,7854.5,258.21,-204.94,1.003,0.0348,0.0302,188504.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.5, ""hold_bars"": 20}",53,0.434,21.5,251.37,-192.0,1.004,0.0269,-0.0103,1809.0
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",1051,0.3777,-20.5,249.69,-151.6,1.0,-0.0018,-0.0168,16931.0
OFI_Continuation,GC,"{""ofi_pct"": 95, ""roll_win"": 120, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2187,0.455,-1000.5,234.87,-196.9,0.996,-0.0414,-0.0498,17975.5
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",53463,0.4414,-27810.5,262.45,-208.28,0.996,-0.0632,-0.0592,446848.0
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 120, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2349,0.4585,-1393.0,228.08,-194.21,0.994,-0.0518,-0.0596,20517.0
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",21256,0.4385,-19283.0,359.3,-282.22,0.994,-0.071,-0.0714,182858.0
MultiTF_OFI,GC,"{""trend_window"": 20, ""entry_pct"": 85, ""rr_ratio"": 1.5, ""hold_bars"": 10}",27134,0.4429,-19054.0,284.34,-227.29,0.994,-0.0726,-0.0763,239945.0
CVD_Acceleration,GC,"{""accel_std"": 1.5, ""rr_ratio"": 1.5, ""hold_bars"": 8}",9603,0.4398,-5054.5,269.63,-212.58,0.996,-0.0828,-0.0867,67513.5
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",25939,0.4353,-26581.0,322.94,-250.7,0.993,-0.099,-0.0877,239732.0
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",25226,0.4357,-27588.5,325.65,-253.38,0.992,-0.1054,-0.0921,228356.5
CVD_Slope_Regime,GC,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 8}",12540,0.4344,-18620.83,275.21,-213.97,0.988,-0.1396,-0.0924,122622.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.0, ""hold_bars"": 20}",53,0.5094,-48.5,194.61,-203.96,0.991,-0.061,-0.101,1809.0
CVD_Slope_Regime,GC,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 8}",7813,0.4408,-7350.5,277.68,-220.58,0.992,-0.0948,-0.1022,57118.5
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 8}",53463,0.4417,-63263.5,251.96,-201.46,0.989,-0.1501,-0.1088,435155.0
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",25226,0.4373,-33090.5,295.16,-231.74,0.99,-0.1405,-0.114,233111.0
CVD_Acceleration,GC,"{""accel_std"": 2.0, ""rr_ratio"": 1.5, ""hold_bars"": 5}",5988,0.4299,-5130.0,259.96,-197.5,0.992,-0.1213,-0.1191,53813.5
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 5}",25939,0.4365,-37226.0,292.59,-229.22,0.989,-0.154,-0.1205,245377.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.5, ""hold_bars"": 3}",2538,0.4271,-10235.5,333.91,-255.98,0.972,-0.2155,-0.1332,45726.0
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",53463,0.4382,-142960.5,234.22,-187.43,0.975,-0.3474,-0.1448,465913.5
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 75, ""rr_ratio"": 1.5, ""hold_bars"": 10}",33161,0.4424,-53466.5,274.88,-221.0,0.987,-0.1686,-0.1529,262099.0
CVD_Slope_Regime,GC,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 15}",12540,0.4326,-42030.33,288.77,-226.08,0.974,-0.3224,-0.1538,136359.0
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1051,0.4196,-3879.5,229.2,-172.06,0.963,-0.3063,-0.163,18119.5
