======================================================================
 FORTRESS L2 STRATEGY BACKTEST BATTERY
 Symbols: ['GC']  Strategies: 16
======================================================================
[GC] Primary bars: 77,270 rows
[GC] 77,270 bars ready. L2 cols present: 17/17

  MultiTF_OFI                         GC  trades=33161  dsr=+0.425  pnl=$ 427,990
  MultiTF_OFI                         GC  trades=33161  dsr=+0.498  pnl=$ 552,766
  MultiTF_OFI                         GC  trades=25707  dsr=+0.030  pnl=$   7,854
  MultiTF_OFI                         GC  trades=25707  dsr=+0.176  pnl=$  44,650
  MultiTF_OFI                         GC  trades=25707  dsr=+0.439  pnl=$ 452,740
  MultiTF_OFI                         GC  trades=25707  dsr=+0.449  pnl=$ 542,300

[SAVED] C:\Users\conor\Desktop\quant-research\05_backtests\l2_results\GC_strategy_results.csv  (331 combos)
[SURVIVORS] 123 passed initial filter → C:\Users\conor\Desktop\quant-research\05_backtests\l2_results\GC_survivors.json
[STRESS] C:\Users\conor\Desktop\quant-research\05_backtests\l2_results\GC_stress_results.csv

[HARDENED] 48 strategies survived stress test
                strategy symbol  stress_dsr  stress_pnl  stress_wr
        OFI_Continuation     GC      0.2408     9339.00     0.4074
        OFI_Continuation     GC      0.3695    15510.50     0.4095
        OFI_Continuation     GC      0.3087    10786.50     0.4092
          OFI_Microprice     GC      0.1287    39460.00     0.3917
          OFI_Microprice     GC      0.3274   140553.00     0.3923
          OFI_Microprice     GC      0.2687    72379.50     0.3940
          OFI_Microprice     GC      0.3481   148814.50     0.3930
          OFI_Microprice     GC      0.2821    89080.00     0.3905
          OFI_Microprice     GC      0.3387    83884.50     0.3963
          OFI_Microprice     GC      0.3316   167615.50     0.3953
     Absorption_Reversal     GC      0.1634    50693.00     0.3947
  Repeated_Replenishment     GC      0.2845    64533.42     0.4068
  Repeated_Replenishment     GC      0.2743    74847.42     0.4033
  Repeated_Replenishment     GC      0.3459    97657.75     0.4103
  Repeated_Replenishment     GC      0.3229   113198.75     0.4056
  Repeated_Replenishment     GC      0.2878    67667.42     0.4072
  Repeated_Replenishment     GC      0.2871    86895.42     0.4025
  Repeated_Replenishment     GC      0.3290    87123.25     0.4121
  Repeated_Replenishment     GC      0.3088   101647.25     0.4058
  Repeated_Replenishment     GC      0.3242    71370.42     0.4123
  Repeated_Replenishment     GC      0.3183    83800.42     0.4069
  Repeated_Replenishment     GC      0.3590    89252.25     0.4174
  Repeated_Replenishment     GC      0.3402   102113.25     0.4115
        CVD_Acceleration     GC      0.2901    12213.00     0.3937
                CVD_VWAP     GC      0.4933   116707.50     0.4144
                CVD_VWAP     GC      0.5128   127786.50     0.4136
                CVD_VWAP     GC      0.4002   102794.50     0.4090
                CVD_VWAP     GC      0.4767   129207.50     0.4090
Depth_Imbalance_Momentum     GC      0.4392   410882.02     0.4168
Depth_Imbalance_Momentum     GC      0.4357   588259.02     0.4109
Depth_Imbalance_Momentum     GC      0.4652   394743.02     0.4192
Depth_Imbalance_Momentum     GC      0.4283   599237.02     0.4124
Depth_Imbalance_Momentum     GC      0.4639   378489.85     0.4205
Depth_Imbalance_Momentum     GC      0.4030   573208.85     0.4138
Depth_Imbalance_Momentum     GC      0.4554   374747.02     0.4193
Depth_Imbalance_Momentum     GC      0.4057   524299.02     0.4125
Depth_Imbalance_Momentum     GC      0.4468   351728.02     0.4207
Depth_Imbalance_Momentum     GC      0.3995   520132.02     0.4135
Depth_Imbalance_Momentum     GC      0.4412   333595.35     0.4221
Depth_Imbalance_Momentum     GC      0.3850   485477.35     0.4146
Depth_Imbalance_Momentum     GC      0.4393   445731.85     0.4232
Depth_Imbalance_Momentum     GC      0.3980   584143.85     0.4155
Depth_Imbalance_Momentum     GC      0.1596    48776.47     0.4422
Depth_Imbalance_Momentum     GC      0.4368   415290.14     0.4232
Depth_Imbalance_Momentum     GC      0.3918   574697.14     0.4168
Depth_Imbalance_Momentum     GC      0.2413    62354.50     0.4456
Depth_Imbalance_Momentum     GC      0.4226   380287.50     0.4270
Depth_Imbalance_Momentum     GC      0.3741   519671.50     0.4191

[DONE]
