strategy,symbol,params,n_trades,win_rate,total_pnl,avg_win,avg_loss,profit_factor,sharpe,dsr,max_dd
OFI_Continuation,SI,"{""ofi_pct"": 95, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",1018,0.3978,19316.5,569.6,-344.81,1.091,0.3812,0.2582,30075.5
Absorption_Reversal,SI,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 8}",4820,0.3983,84097.5,675.47,-418.21,1.069,0.5168,0.24,73021.5
OFI_Continuation,SI,"{""ofi_pct"": 95, ""roll_win"": 120, ""rr_ratio"": 2.0, ""hold_bars"": 5}",865,0.4,28125.0,598.25,-344.64,1.157,0.5827,0.2347,35184.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",1220,0.4492,37908.75,901.13,-678.44,1.083,0.4094,0.2345,47658.0
CVD_Acceleration,SI,"{""accel_std"": 2.0, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1572,0.3976,14163.5,532.48,-336.47,1.044,0.2118,0.2328,69931.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1251,0.446,35764.25,857.13,-638.55,1.081,0.3948,0.2326,49603.0
OFI_Microprice,SI,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 10}",4564,0.3904,112802.0,791.79,-466.63,1.087,0.5665,0.2294,94251.5
CVD_Acceleration,SI,"{""accel_std"": 2.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",1553,0.3812,58979.0,647.0,-337.2,1.182,0.8594,0.2294,47466.0
OFI_Continuation,SI,"{""ofi_pct"": 90, ""roll_win"": 120, ""rr_ratio"": 2.0, ""hold_bars"": 5}",979,0.381,8724.5,636.02,-377.08,1.038,0.185,0.2273,24010.0
OFI_Microprice,SI,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 10}",4047,0.3996,151376.0,801.59,-471.11,1.132,0.816,0.2267,61451.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1612,0.4417,50753.5,801.0,-577.29,1.098,0.527,0.2226,58180.0
OFI_Microprice,SI,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 5}",5019,0.3943,139677.0,711.44,-417.19,1.11,0.6987,0.2225,82288.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",1568,0.4439,57204.0,845.88,-609.55,1.108,0.5712,0.2187,54854.25
OFI_Microprice,SI,"{""mp_diff_pct"": 60, ""ofi_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",5581,0.3872,40095.5,671.71,-412.71,1.028,0.2229,0.2186,105048.0
OFI_Microprice,SI,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 5}",4437,0.4034,187383.5,723.1,-418.2,1.169,0.9583,0.2154,50405.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",1662,0.4579,40512.25,754.35,-592.17,1.076,0.4233,0.2099,67985.75
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",1275,0.4549,27216.25,829.55,-653.13,1.06,0.3254,0.207,54163.75
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",2092,0.4407,71473.5,722.78,-508.49,1.12,0.7002,0.206,65284.75
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1017,0.4503,12302.25,837.67,-664.31,1.033,0.159,0.2059,35723.25
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",2038,0.4446,77560.25,756.75,-537.15,1.128,0.7293,0.2047,65216.75
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1701,0.4539,41735.5,725.72,-558.15,1.08,0.4571,0.2036,57570.25
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1303,0.4497,28531.5,802.46,-616.05,1.065,0.355,0.2024,47777.75
CVD_Acceleration,SI,"{""accel_std"": 2.5, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1020,0.3843,34160.0,700.88,-383.1,1.142,0.6103,0.1887,29348.5
CVD_Microprice,SI,"{""cvd_pct"": 80, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",1080,0.3917,15297.5,1406.41,-882.21,1.026,0.2146,0.1876,50590.0
OFI_Continuation,SI,"{""ofi_pct"": 93, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 10}",1117,0.393,9398.5,664.57,-416.44,1.033,0.1888,0.1875,26247.0
CVD_Acceleration,SI,"{""accel_std"": 2.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",1032,0.3779,38023.5,668.33,-346.77,1.171,0.6898,0.1792,32356.5
OFI_Continuation,SI,"{""ofi_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",1190,0.3807,8917.5,607.41,-361.25,1.033,0.1639,0.1789,31340.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",1586,0.4193,111853.0,985.42,-590.06,1.206,1.0072,0.1712,33531.5
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",3067,0.4102,16976.0,603.47,-410.28,1.023,0.1123,0.1691,91255.75
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",1948,0.4127,159924.0,976.59,-546.55,1.256,1.3397,0.1671,37700.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",1505,0.4186,143117.5,1089.52,-620.89,1.263,1.3013,0.1652,31324.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",956,0.4184,63783.0,1135.9,-702.48,1.163,0.7281,0.1638,31646.5
CVD_VWAP,SI,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1847,0.4158,17526.0,899.03,-623.66,1.026,0.1599,0.1634,70006.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1634,0.4217,110992.0,922.82,-555.38,1.211,1.0499,0.1628,36249.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1554,0.4183,125484.5,1014.69,-590.78,1.235,1.1866,0.1614,31730.0
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 2.0, ""hold_bars"": 5}",2274,0.3716,8717.0,597.62,-347.29,1.018,0.1473,0.161,55718.5
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.0, ""hold_bars"": 5}",2274,0.3716,8717.0,597.62,-347.29,1.018,0.1473,0.161,55718.5
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",4917,0.3966,159321.0,702.07,-407.72,1.132,0.8434,0.1605,49891.0
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",4848,0.3971,166456.5,706.74,-408.49,1.139,0.8836,0.1588,49544.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",1172,0.4215,113606.0,1174.64,-688.3,1.243,1.1136,0.1574,28460.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1208,0.4238,106194.0,1095.23,-653.11,1.234,1.0839,0.1573,28119.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",2015,0.4139,160507.5,917.19,-511.79,1.266,1.4202,0.157,39382.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",980,0.4194,70290.0,1093.4,-666.25,1.185,0.809,0.1561,28817.5
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2934,0.4196,15449.5,655.97,-465.09,1.02,0.0981,0.1543,90749.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",1221,0.4201,89313.0,1073.7,-651.83,1.194,0.9348,0.1542,31219.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1252,0.4185,87853.5,1028.52,-619.63,1.195,0.9473,0.153,29320.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1920,0.4427,14750.0,811.29,-630.7,1.022,0.1665,0.1527,41059.0
CVD_Slope_Regime,SI,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 15}",2281,0.427,11721.75,640.27,-468.17,1.019,0.1333,0.1447,77509.25
MultiTF_OFI,SI,"{""trend_window"": 40, ""entry_pct"": 85, ""rr_ratio"": 2.0, ""hold_bars"": 10}",4162,0.4008,24486.0,705.92,-462.31,1.021,0.1614,0.1425,108473.5
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 5}",3132,0.4103,13022.25,597.4,-408.57,1.017,0.0856,0.1417,93200.25
OFI_Continuation,SI,"{""ofi_pct"": 93, ""roll_win"": 120, ""rr_ratio"": 1.5, ""hold_bars"": 5}",969,0.4066,5079.5,542.71,-363.04,1.024,0.1068,0.141,41482.75
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",4378,0.3977,142374.0,794.11,-470.29,1.115,0.6814,0.1401,61899.5
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 10}",4440,0.3975,140220.0,788.52,-467.86,1.112,0.6718,0.14,62246.5
CVD_Slope_Regime,SI,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 8}",2323,0.4257,10420.25,603.88,-439.9,1.018,0.1239,0.133,70316.5
CVD_Microprice,SI,"{""cvd_pct"": 80, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 10}",695,0.3899,7827.5,1717.79,-1079.46,1.017,0.1393,0.1326,49022.5
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",4243,0.3983,117201.5,721.94,-431.99,1.106,0.624,0.1284,53194.5
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",4178,0.3992,134526.5,731.03,-432.2,1.124,0.7154,0.1265,53194.5
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 10}",2824,0.4001,121454.5,825.87,-479.21,1.15,0.685,0.1204,50141.5
OFI_Continuation,SI,"{""ofi_pct"": 95, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1020,0.4206,4245.0,477.73,-339.6,1.021,0.0974,0.1195,39813.5
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",3060,0.399,142645.0,738.01,-412.43,1.188,0.8875,0.1189,38898.0
Absorption_Reversal,SI,"{""abs_pct"": 85, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",6176,0.3852,19373.0,610.4,-377.34,1.014,0.1195,0.1187,96233.0
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",2764,0.3998,125264.5,836.36,-481.56,1.157,0.711,0.1184,50141.5
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",2997,0.3991,146608.5,746.11,-414.07,1.197,0.9136,0.1184,38898.0
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 10}",3853,0.3979,128614.0,824.01,-489.05,1.113,0.6136,0.1177,54036.5
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",3789,0.3975,135314.5,834.31,-491.09,1.121,0.6457,0.1169,54036.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",1418,0.445,7836.5,948.66,-750.66,1.013,0.1008,0.1105,46810.25
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.5, ""hold_bars"": 3}",951,0.4175,6729.67,909.82,-639.83,1.019,0.103,0.1097,46859.25
OFI_Continuation,SI,"{""ofi_pct"": 90, ""roll_win"": 120, ""rr_ratio"": 1.5, ""hold_bars"": 5}",981,0.4149,4118.0,536.19,-373.01,1.019,0.1018,0.1092,31588.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",996,0.4548,6515.5,861.32,-706.56,1.017,0.0834,0.1085,44592.25
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2872,0.4192,11739.75,660.03,-469.39,1.015,0.0733,0.1062,96383.5
Absorption_Reversal,SI,"{""abs_pct"": 80, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 8}",6374,0.3869,16477.0,648.18,-404.8,1.01,0.0945,0.0943,86949.0
CVD_Acceleration,SI,"{""accel_std"": 2.0, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1550,0.4071,4077.5,560.16,-380.17,1.012,0.057,0.0644,68275.0
Sweep_Continuation,SI,"{""min_sweeps"": 3, ""confirm_bars"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 10}",171,0.4327,385.5,461.55,-348.13,1.011,0.0762,0.0603,4945.25
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",4298,0.4144,8370.25,601.87,-422.55,1.008,0.0494,0.0575,98179.0
CVD_Acceleration,SI,"{""accel_std"": 1.5, ""rr_ratio"": 1.5, ""hold_bars"": 8}",2289,0.4159,2832.0,555.19,-393.2,1.005,0.0352,0.0296,87929.75
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 5}",4365,0.4137,4632.5,599.18,-421.05,1.004,0.0272,0.0253,102458.5
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",4691,0.4212,4629.25,630.96,-457.51,1.004,0.0233,0.021,89574.0
Absorption_Reversal,SI,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 12}",5958,0.3844,3949.0,698.71,-435.14,1.002,0.0217,0.0155,82347.0
OFI_Continuation,SI,"{""ofi_pct"": 93, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",1128,0.4246,995.25,544.57,-400.39,1.004,0.0221,0.0134,39340.75
Absorption_Reversal,SI,"{""abs_pct"": 80, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 5}",6937,0.3885,3348.5,593.49,-376.26,1.002,0.0187,0.0133,85586.0
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 5}",5074,0.4133,2013.25,571.36,-401.79,1.002,0.0115,0.006,112068.25
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",5002,0.4136,461.0,572.5,-403.69,1.0,0.0026,-0.0033,108910.75
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",4624,0.4213,-396.75,633.36,-461.21,1.0,-0.002,-0.008,89008.75
Sweep_Continuation,SI,"{""min_sweeps"": 3, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",35,0.4,22.5,508.89,-338.19,1.003,0.0207,-0.0176,5504.25
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",4054,0.4211,-2436.75,653.62,-476.43,0.998,-0.0129,-0.0181,97731.5
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",3990,0.4211,-3078.75,657.96,-479.85,0.997,-0.016,-0.0208,93386.5
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 3}",1169,0.4183,-1295.08,754.86,-544.74,0.997,-0.0184,-0.0259,51318.5
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.0, ""hold_bars"": 10}",2161,0.3804,-1597.0,650.7,-400.65,0.997,-0.0249,-0.0332,55799.0
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 2.0, ""hold_bars"": 10}",2161,0.3804,-1597.0,650.7,-400.65,0.997,-0.0249,-0.0332,55799.0
Absorption_Reversal,SI,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 8}",6330,0.3852,-7040.0,648.0,-407.73,0.996,-0.0359,-0.0424,97430.0
CVD_Slope_Regime,SI,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 8}",3502,0.4155,-5624.71,601.14,-430.03,0.994,-0.0529,-0.0559,101899.75
OFI_Continuation,SI,"{""ofi_pct"": 93, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",1154,0.3908,-2628.0,575.7,-373.07,0.99,-0.0518,-0.0579,32559.0
Absorption_Reversal,SI,"{""abs_pct"": 85, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 5}",6553,0.3821,-11251.0,599.1,-373.27,0.993,-0.0608,-0.0639,103381.5
CVD_Acceleration,SI,"{""accel_std"": 2.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1037,0.3944,-5170.25,522.74,-348.68,0.976,-0.1174,-0.0847,48519.25
OFI_Continuation,SI,"{""ofi_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1192,0.4044,-4604.0,512.91,-354.68,0.982,-0.0982,-0.0946,46493.75
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 8}",740,0.4378,-9200.83,1153.79,-920.74,0.976,-0.1285,-0.1048,77524.75
CVD_Acceleration,SI,"{""accel_std"": 2.5, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1026,0.4045,-8244.5,540.46,-380.58,0.965,-0.1845,-0.1075,46680.25
OFI_Microprice,SI,"{""mp_diff_pct"": 70, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",4710,0.4172,-44325.0,610.44,-453.13,0.964,-0.2421,-0.1293,166621.25
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 5}",764,0.4306,-16183.83,1060.54,-839.32,0.956,-0.2399,-0.1439,66052.25
Absorption_Reversal,SI,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 12}",4898,0.4202,-22678.5,570.28,-421.24,0.981,-0.1675,-0.1449,122553.0
CVD_Slope_Regime,SI,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 15}",3404,0.4204,-21718.71,622.31,-462.36,0.976,-0.2017,-0.1471,96708.25
CVD_Slope_Regime,SI,"{""slope_window"": 20, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1436,0.399,-9602.0,621.76,-423.95,0.974,-0.1582,-0.15,38193.5
MultiTF_OFI,SI,"{""trend_window"": 20, ""entry_pct"": 85, ""rr_ratio"": 1.5, ""hold_bars"": 5}",4954,0.4189,-29010.5,534.07,-395.0,0.974,-0.208,-0.1531,146603.75
CVD_Absorption,SI,"{""cvd_pct"": 20, ""price_bias"": ""body"", ""rr_ratio"": 2.0, ""hold_bars"": 5}",1846,0.3651,-20727.0,615.34,-371.56,0.952,-0.3527,-0.1569,70533.0
CVD_Absorption,SI,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 2.0, ""hold_bars"": 5}",1846,0.3651,-20727.0,615.34,-371.56,0.952,-0.3527,-0.1569,70533.0
CVD_Absorption,SI,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 1.5, ""hold_bars"": 10}",1819,0.42,-24410.5,541.63,-415.37,0.944,-0.4189,-0.1575,69642.0
CVD_Absorption,SI,"{""cvd_pct"": 20, ""price_bias"": ""body"", ""rr_ratio"": 1.5, ""hold_bars"": 10}",1819,0.42,-24410.5,541.63,-415.37,0.944,-0.4189,-0.1575,69642.0
OFI_Continuation,SI,"{""ofi_pct"": 93, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1156,0.4152,-8798.25,498.41,-366.92,0.965,-0.2004,-0.159,38417.0
MultiTF_OFI,SI,"{""trend_window"": 20, ""entry_pct"": 85, ""rr_ratio"": 1.5, ""hold_bars"": 10}",4589,0.4217,-31760.5,586.45,-439.54,0.973,-0.1943,-0.1692,159184.75
CVD_Absorption,SI,"{""cvd_pct"": 20, ""price_bias"": ""body"", ""rr_ratio"": 1.5, ""hold_bars"": 5}",1872,0.4001,-49889.0,496.41,-375.52,0.882,-0.8876,-0.1729,87697.75
CVD_Absorption,SI,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 1.5, ""hold_bars"": 5}",1872,0.4001,-49889.0,496.41,-375.52,0.882,-0.8876,-0.1729,87697.75
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 10}",3500,0.4166,-26163.75,666.74,-488.87,0.974,-0.1988,-0.1737,112938.25
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",3951,0.4123,-56863.25,641.56,-474.58,0.948,-0.3604,-0.1742,128434.0
MultiTF_OFI,SI,"{""trend_window"": 20, ""entry_pct"": 75, ""rr_ratio"": 1.5, ""hold_bars"": 5}",5856,0.4138,-43015.75,523.21,-381.81,0.967,-0.2579,-0.1801,175780.75
Absorption_Reversal,SI,"{""abs_pct"": 85, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",5779,0.4129,-52326.75,569.73,-416.06,0.963,-0.3106,-0.1844,178294.0
OFI_Microprice,SI,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 5}",4555,0.4191,-60413.75,556.02,-423.98,0.946,-0.3328,-0.1864,135828.0
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 1.5, ""hold_bars"": 10}",2234,0.4199,-18575.5,524.04,-393.62,0.964,-0.2949,-0.1881,78760.75
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 1.5, ""hold_bars"": 10}",2234,0.4199,-18575.5,524.04,-393.62,0.964,-0.2949,-0.1881,78760.75
OFI_Microprice,SI,"{""mp_diff_pct"": 60, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",5284,0.4135,-114491.75,588.93,-452.18,0.918,-0.6227,-0.189,185524.5
MultiTF_OFI,SI,"{""trend_window"": 20, ""entry_pct"": 75, ""rr_ratio"": 1.5, ""hold_bars"": 10}",5372,0.4192,-47239.0,569.84,-426.45,0.964,-0.2531,-0.1919,177076.0
OFI_Microprice,SI,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 10}",4240,0.421,-63265.0,609.54,-468.96,0.945,-0.3593,-0.1983,161616.25
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1556,0.4409,-17887.0,838.24,-681.51,0.97,-0.2326,-0.2031,52834.25
OFI_Microprice,SI,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 5}",5156,0.4139,-106138.25,547.64,-421.84,0.917,-0.5627,-0.2036,187593.5
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.5, ""hold_bars"": 8}",872,0.4461,-27596.08,976.88,-843.9,0.932,-0.399,-0.2067,78121.75
OFI_Microprice,SI,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 10}",4780,0.4192,-99872.5,599.06,-468.44,0.923,-0.553,-0.207,182078.75
