strategy,symbol,params,n_trades,win_rate,total_pnl,avg_win,avg_loss,profit_factor,sharpe,dsr,max_dd
CVD_Slope_Regime,SI,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 15}",3587,0.4293,20761.0,636.96,-469.06,1.022,0.1853,0.198,97305.0
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",10501,0.4268,84636.75,783.17,-569.12,1.025,0.2007,0.193,257789.0
MultiTF_OFI,SI,"{""trend_window"": 20, ""entry_pct"": 75, ""rr_ratio"": 2.0, ""hold_bars"": 5}",18101,0.3998,505073.0,640.31,-380.05,1.122,0.85,0.1918,285313.5
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1568,0.4541,35576.92,915.21,-719.68,1.058,0.2967,0.1907,45901.0
MultiTF_OFI,SI,"{""trend_window"": 20, ""entry_pct"": 75, ""rr_ratio"": 2.0, ""hold_bars"": 10}",18101,0.4006,548740.5,713.69,-426.38,1.119,0.7911,0.1893,280652.5
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1303,0.4635,61525.67,1070.11,-836.65,1.105,0.5514,0.1854,41074.25
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",2896,0.4441,41796.75,827.71,-635.18,1.041,0.1893,0.1835,97889.75
MultiTF_OFI,SI,"{""trend_window"": 20, ""entry_pct"": 85, ""rr_ratio"": 2.0, ""hold_bars"": 10}",13654,0.3991,437542.0,753.47,-447.06,1.119,0.6909,0.1825,258068.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",3751,0.4401,53854.25,755.52,-568.34,1.045,0.234,0.1817,121790.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",4929,0.4382,64097.0,684.3,-510.65,1.045,0.2566,0.1801,153407.25
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",3120,0.4471,49138.75,796.45,-615.6,1.046,0.2323,0.1791,109172.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",13542,0.4367,391751.0,759.55,-537.53,1.096,0.7401,0.177,242209.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",10745,0.4397,352620.0,821.52,-586.22,1.1,0.6782,0.1747,165699.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",3120,0.4404,25552.5,773.81,-594.31,1.025,0.1246,0.1724,110723.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 5}",9479,0.4387,242720.75,826.38,-600.14,1.076,0.5054,0.1713,191228.25
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 5}",11897,0.4374,313653.5,775.36,-556.0,1.084,0.651,0.17,247832.75
MultiTF_OFI,SI,"{""trend_window"": 40, ""entry_pct"": 85, ""rr_ratio"": 2.0, ""hold_bars"": 5}",12937,0.3973,162473.5,636.73,-398.91,1.052,0.3528,0.1695,206300.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",4929,0.4443,87167.0,703.59,-530.74,1.06,0.338,0.1693,150301.25
MultiTF_OFI,SI,"{""trend_window"": 40, ""entry_pct"": 85, ""rr_ratio"": 2.0, ""hold_bars"": 10}",12937,0.3953,161956.0,720.81,-450.5,1.046,0.2743,0.1648,309471.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",3751,0.446,81736.75,780.74,-589.24,1.067,0.3442,0.1645,113085.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",7891,0.4372,204250.5,836.3,-603.69,1.076,0.5004,0.1644,195863.75
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1136,0.4533,104339.67,1166.7,-799.54,1.21,0.9088,0.1639,40573.25
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 5}",7709,0.4384,135824.5,866.65,-645.29,1.049,0.3195,0.1629,157635.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",6395,0.4349,99175.0,870.99,-642.79,1.043,0.2761,0.1623,167106.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",8729,0.4429,261300.75,868.05,-636.35,1.084,0.5595,0.1616,137537.0
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 5}",8806,0.426,217923.0,756.27,-518.07,1.083,0.5098,0.1606,223705.25
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",9934,0.4378,253712.0,791.45,-570.87,1.08,0.6087,0.16,240608.0
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 3}",1136,0.4243,78724.67,1100.17,-690.45,1.174,0.7419,0.1597,41192.5
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1568,0.4554,59418.17,862.63,-651.64,1.107,0.4859,0.1567,36551.5
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.5, ""hold_bars"": 3}",1303,0.4313,48699.42,948.63,-653.75,1.101,0.4409,0.1563,38692.0
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 3}",1568,0.4311,44556.92,813.96,-566.91,1.088,0.3883,0.1554,45954.75
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",10502,0.4263,72463.5,690.78,-501.27,1.024,0.1468,0.1552,222543.25
OFI_Microprice,SI,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 5}",13702,0.4203,239352.25,684.86,-466.42,1.065,0.4387,0.1552,340106.5
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 5}",8806,0.4095,736653.0,948.28,-515.93,1.275,1.3637,0.155,90316.5
CVD_Acceleration,SI,"{""accel_std"": 1.5, ""rr_ratio"": 2.0, ""hold_bars"": 8}",4808,0.3918,123771.5,696.64,-406.53,1.104,0.8489,0.1547,50981.0
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1303,0.4589,68105.67,1004.96,-755.83,1.128,0.5846,0.1541,41474.75
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",10331,0.4267,85634.25,694.81,-502.63,1.029,0.1714,0.1536,217720.75
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",6516,0.4286,56659.25,676.96,-492.63,1.031,0.1375,0.152,183871.0
OFI_Microprice,SI,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 5}",11360,0.4235,211793.75,706.27,-486.5,1.066,0.4255,0.1517,266838.25
OFI_Microprice,SI,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 5}",13702,0.4021,938398.5,861.12,-464.64,1.247,1.3824,0.1466,118965.0
OFI_Microprice,SI,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 10}",13702,0.4259,280933.5,751.34,-521.56,1.068,0.4647,0.1462,369160.0
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",13542,0.4204,1202566.0,950.78,-536.4,1.286,1.7797,0.1449,125267.5
Sweep_Continuation,SI,"{""min_sweeps"": 2, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",204,0.4069,679.5,436.51,-293.81,1.019,0.1618,0.1436,10192.0
OFI_Microprice,SI,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 10}",11360,0.4286,241603.75,776.89,-545.54,1.068,0.4331,0.1425,310048.25
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 10}",8806,0.4307,253154.25,836.21,-582.2,1.087,0.5157,0.1407,262947.5
OFI_Microprice,SI,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 5}",11360,0.4055,824605.0,888.72,-484.19,1.252,1.3188,0.1406,113294.5
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",6631,0.4278,45119.25,673.56,-491.77,1.024,0.1111,0.1387,189014.25
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",2436,0.42,179813.0,1065.68,-644.29,1.198,0.7506,0.1374,93678.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 5}",11897,0.4218,1057233.5,971.33,-554.86,1.277,1.719,0.1372,125267.5
OFI_Microprice,SI,"{""mp_diff_pct"": 70, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",13615,0.4182,77511.25,672.92,-473.94,1.021,0.1706,0.1371,296301.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",10745,0.4244,1060987.5,1026.97,-585.61,1.293,1.6601,0.1368,125267.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",2436,0.4175,172555.5,1031.08,-617.37,1.197,0.7467,0.1349,74723.5
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 10}",8806,0.4051,786135.5,1077.58,-583.62,1.257,1.2577,0.1337,78451.0
OFI_Microprice,SI,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 10}",13702,0.3996,989336.0,967.99,-524.11,1.229,1.3248,0.1321,106694.5
CVD_Acceleration,SI,"{""accel_std"": 2.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",2962,0.3856,101186.0,662.64,-360.19,1.154,1.0266,0.132,46962.0
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 5}",9479,0.4237,876757.0,1033.55,-599.3,1.268,1.5042,0.1317,125267.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",2896,0.4185,211400.5,1025.9,-612.82,1.205,0.7982,0.129,68291.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",2896,0.4209,236588.0,1070.44,-637.02,1.221,0.8516,0.1281,81976.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",4129,0.4214,227099.5,885.32,-549.75,1.173,0.7887,0.1278,109357.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",4129,0.4217,229472.0,919.07,-573.97,1.167,0.7517,0.1278,137822.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",9934,0.4217,897382.0,993.62,-568.3,1.275,1.6884,0.1266,125267.5
OFI_Microprice,SI,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 10}",11360,0.4031,882827.5,1003.42,-547.38,1.238,1.2705,0.1263,94679.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",7891,0.4202,730105.5,1048.86,-600.64,1.266,1.4626,0.1258,125267.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",4929,0.4187,319839.5,899.54,-536.41,1.208,0.9759,0.123,110415.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",7891,0.4414,367084.25,950.83,-668.02,1.125,0.6202,0.123,236041.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",4129,0.4493,22054.5,714.95,-573.52,1.017,0.0921,0.1227,138811.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",6395,0.4394,244938.75,991.98,-709.21,1.096,0.4604,0.1225,212277.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",8729,0.4275,866552.0,1083.84,-636.05,1.273,1.5306,0.1223,125267.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",4929,0.4185,314794.5,865.12,-512.89,1.214,1.0245,0.1222,76798.5
CVD_Acceleration,SI,"{""accel_std"": 1.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",4808,0.3904,185886.5,662.55,-360.87,1.176,1.2068,0.122,56439.5
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 10}",6631,0.4058,376605.5,865.75,-495.72,1.193,0.7328,0.1215,104363.0
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",6516,0.4067,394323.0,872.35,-495.97,1.206,0.7679,0.1208,100696.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",3120,0.4199,235412.5,997.64,-591.98,1.22,0.913,0.12,81930.5
OFI_Microprice,SI,"{""mp_diff_pct"": 60, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",16480,0.4154,78111.25,650.69,-454.17,1.018,0.1505,0.1198,391205.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",3751,0.4212,279990.5,962.16,-571.26,1.226,0.987,0.1191,81233.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",3120,0.4234,255697.5,1029.81,-614.06,1.231,0.9381,0.1184,95518.0
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 10}",9479,0.4431,426172.0,935.21,-663.33,1.122,0.6334,0.1181,222883.0
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 5}",7709,0.4235,667362.0,1082.37,-645.05,1.233,1.3117,0.1179,125267.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",3751,0.4242,312465.5,1001.63,-593.12,1.244,1.0406,0.117,97456.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 10}",7709,0.4432,302005.75,983.45,-712.59,1.099,0.4969,0.115,196570.25
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",2896,0.4385,19803.0,799.61,-612.37,1.02,0.0916,0.1143,97325.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",13542,0.4438,579554.75,847.56,-599.35,1.128,0.7655,0.1141,277995.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",6395,0.4185,556595.0,1097.17,-639.8,1.234,1.2874,0.1133,125267.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 10}",11897,0.4437,496496.0,869.74,-618.74,1.121,0.7006,0.1128,278710.0
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",10745,0.4455,545711.25,922.42,-649.53,1.141,0.7503,0.1126,195633.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",9934,0.4427,416164.5,891.09,-632.74,1.119,0.6592,0.1117,277861.5
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 10}",13335,0.4024,588707.5,844.64,-494.87,1.149,0.858,0.109,104904.0
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",13126,0.4028,603930.5,850.2,-496.37,1.155,0.8795,0.1088,102460.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",8729,0.4472,420072.0,978.65,-704.78,1.124,0.6297,0.1077,163961.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",7891,0.4174,911100.5,1212.52,-670.64,1.296,1.2275,0.1068,127042.5
CVD_VWAP,SI,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 8}",5054,0.4371,22388.25,805.93,-617.9,1.013,0.1035,0.1036,82386.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",13542,0.4196,1410276.0,1082.6,-603.19,1.297,1.4769,0.103,129408.0
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 10}",9479,0.4205,1088874.5,1192.42,-667.05,1.297,1.2905,0.1028,127042.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",6395,0.4169,730500.0,1267.5,-710.28,1.276,1.096,0.1018,127042.5
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",6631,0.3987,260218.0,763.99,-441.38,1.148,0.5803,0.1012,83227.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 10}",11897,0.4205,1270138.5,1110.8,-621.88,1.296,1.4221,0.1011,127042.5
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",6516,0.3993,278895.5,770.9,-441.23,1.161,0.6208,0.1007,79144.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",10745,0.4221,1258240.0,1173.77,-654.56,1.31,1.3781,0.1006,127042.5
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",10331,0.4041,568805.5,886.95,-509.13,1.181,0.8848,0.0997,88826.5
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 10}",10502,0.4037,551436.0,880.42,-508.07,1.173,0.8599,0.0996,91883.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",9934,0.4201,1082634.5,1136.29,-635.15,1.296,1.3612,0.0987,127042.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 10}",7709,0.4212,873354.5,1253.41,-716.37,1.273,1.1468,0.0973,127042.5
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",13126,0.3943,472505.5,757.77,-433.78,1.137,0.8268,0.0964,94610.5
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",13335,0.3936,452072.5,752.59,-432.63,1.129,0.7929,0.0964,97054.0
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",8729,0.4247,1045257.0,1244.7,-710.64,1.293,1.25,0.095,127042.5
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",10501,0.4206,41176.75,707.74,-507.05,1.013,0.1051,0.0949,250036.25
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",10331,0.3979,426693.0,785.69,-450.69,1.152,0.7879,0.0897,83259.0
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",10502,0.3974,406406.0,779.77,-449.92,1.143,0.7533,0.0894,86316.0
CVD_Slope_Regime,SI,"{""slope_window"": 20, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 8}",2218,0.3959,7029.0,657.4,-425.5,1.012,0.1051,0.0893,53875.5
CVD_Slope_Regime,SI,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 8}",3587,0.4285,9309.75,603.63,-448.04,1.01,0.0875,0.0872,89968.75
CVD_VWAP,SI,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",5054,0.4339,18723.25,841.82,-638.72,1.01,0.0858,0.0853,88952.5
OFI_Continuation,SI,"{""ofi_pct"": 93, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",1208,0.4288,3505.25,536.6,-397.76,1.013,0.0781,0.0763,36273.75
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",2436,0.4446,11471.75,818.63,-646.79,1.013,0.0619,0.0747,99814.5
CVD_Slope_Regime,SI,"{""slope_window"": 20, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 15}",2218,0.3904,4686.5,713.99,-453.87,1.008,0.0648,0.0562,57528.5
CVD_Microprice,SI,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",4710,0.4217,4707.5,1045.57,-760.57,1.002,0.0228,0.0154,179170.75
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",13126,0.4249,7239.25,665.5,-490.7,1.002,0.0136,0.0089,256828.25
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",4129,0.4432,2082.0,694.79,-552.15,1.002,0.009,0.0018,135114.75
CVD_Microprice,SI,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",3747,0.4206,1804.75,1132.28,-821.12,1.001,0.0089,0.0011,175327.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",2436,0.4384,829.25,796.36,-621.11,1.001,0.0045,-0.004,97145.75
OFI_Reversal,SI,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",13335,0.4244,-4925.0,662.13,-488.94,0.999,-0.0094,-0.0146,264703.0
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",10331,0.4136,-7038.25,633.77,-448.19,0.997,-0.0172,-0.0209,281262.5
CVD_Acceleration,SI,"{""accel_std"": 2.5, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1840,0.387,-1390.0,669.05,-423.54,0.997,-0.0304,-0.0393,26752.5
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 5}",10502,0.4133,-21849.0,629.83,-447.14,0.992,-0.0536,-0.0422,291830.25
